,Reg no.,Name,"Incorp-orated",Dissolved,Type
3823,659982,"CHINA FINANCE EMPORIUM LIMITED
中信物料有限公司",1998-11-18,2003-09-05,"Private, ltd by shares"
3824,658375,"CHINA FINANCE ONLINE CO. LIMITED
中國金融在綫有限公司",1998-11-02,,"Public, ltd by shares"
3825,645270,"CHINA FIRST MANAGEMENT LIMITED (d2009-04-09)
中富管理有限公司",1998-05-20,2009-04-09,"Private, ltd by shares"
3826,642816,"CHINA FIRST METALLURGICAL CONSTRUCTION (HONG KONG) COMPANY LIMITED
中國第一冶金建設(香港)有限公司",1998-04-24,2006-01-06,"Private, ltd by shares"
3827,655850,CHINA FITNESS HOLDINGS LIMITED,1998-09-30,2005-09-16,"Private, ltd by shares"
3828,640207,"CHINA FORCE (HONG KONG) LIMITED (d2008-09-05)
萬華(香港)有限公司",1998-03-25,2008-09-05,"Private, ltd by shares"
3829,642969,"CHINA FORCE OILS & GRAINS INDUSTRIAL LIMITED
中盛糧油工業有限公司",1998-04-27,2003-08-22,"Private, ltd by shares"
3830,652942,"CHINA FORCE PROPERTY MANAGEMENT (H.K.) COMPANY LIMITED
創中物業管理(香港)有限公司",1998-08-21,2003-03-07,"Private, ltd by shares"
3831,638839,"CHINA FORTUNE HOLDINGS LIMITED (d2003-04-25)
中福集團有限公司",1998-03-11,2003-04-25,"Private, ltd by shares"
3832,645201,"CHINA FORTUNE INDUSTRIAL LIMITED (d2005-05-20)
華順實業有限公司",1998-05-20,2005-05-20,"Private, ltd by shares"
3833,637357,"CHINA FORTUNE INVESTMENT LIMITED (d2007-07-13)
中昌投資有限公司",1998-02-25,2007-07-13,"Private, ltd by shares"
3834,644516,"CHINA FOUNDATIONS (HOLDINGS) LIMITED
華實(集團)有限公司",1998-05-13,2009-10-16,"Private, ltd by shares"
3835,657044,"CHINA FULONG INTERNATIONAL INVESTMENT GROUP COMPANY LIMITED
中國富隆國際投資集團有限公司",1998-10-16,2006-03-24,"Private, ltd by shares"
3836,660102,"CHINA FUND INVESTMENT LIMITED (d2005-10-28)
協華投資有限公司",1998-11-18,2005-10-28,"Private, ltd by shares"
3837,635940,"CHINA GAIN ENGINEERING LIMITED (d2002-09-06)
華裕工程有限公司",1998-02-11,2002-09-06,"Private, ltd by shares"
3838,654348,"CHINA GALAXY ELECTRONIC (HK) LIMITED
中國銀河電子(香港)有限公司",1998-09-11,,"Private, ltd by shares"
3839,643269,"CHINA GARMENT (FAR EAST) LIMITED
華裳製衣有限公司",1998-04-29,2018-06-01,"Private, ltd by shares"
3840,640417,"CHINA GENERAL GAS HOLDINGS LIMITED
中國公用燃氣控股有限公司",1998-03-27,2005-03-24,"Private, ltd by shares"
3841,647066,"CHINA GENERAL INVESTMENT LIMITED
中置投資有限公司",1998-06-10,,"Private, ltd by shares"
3842,659700,"CHINA GENOMIC LIMITED
中國基因有限公司",1998-11-16,2008-01-25,"Private, ltd by shares"
3843,646784,"CHINA GIANT HONG KONG LIMITED
中巨香港有限公司",1998-06-08,2006-10-20,"Private, ltd by shares"
3844,648253,"CHINA GIANT INVESTMENT LIMITED (d2003-10-24)
東雄投資有限公司",1998-06-24,2003-10-24,"Private, ltd by shares"
3845,648165,"CHINA GIFTS (GROUP) LIMITED
中國禮品(集團)有限公司",1998-06-24,2002-12-20,"Private, ltd by shares"
3846,642924,"CHINA GINSENG VELVET DEVELOPMENT LIMITED
中國參茸藥業發展有限公司",1998-04-27,2001-11-16,"Private, ltd by shares"
3847,647550,"CHINA GLOBAL INDUSTRIES LIMITED
中國寰球工業有限公司",1998-06-15,2001-08-03,"Private, ltd by shares"
3848,640395,"CHINA GLOBAL LIMITED
華宇集團有限公司",1998-03-27,,"Private, ltd by shares"
3849,648258,"CHINA GLOBE DEVELOPMENT LIMITED (d2011-01-28)
沛華發展有限公司",1998-06-24,2011-01-28,"Private, ltd by shares"
3850,648539,"CHINA GLOBE LIMITED (d2003-07-11)
華蕙有限公司",1998-06-30,2003-07-11,"Private, ltd by shares"
3851,645099,"CHINA GLORY (HONG KONG) LIMITED (d2002-10-11)
中榮(香港)有限公司",1998-05-20,2002-10-11,"Private, ltd by shares"
3852,643355,"CHINA GLORY INTERNATIONAL LIMITED
中浩國際有限公司",1998-04-29,,"Private, ltd by shares"
3853,656834,"CHINA GLORY MOTOR LIMITED
華暉汽車有限公司",1998-10-14,,"Private, ltd by shares"
3854,648187,"CHINA GLORY TECHNOLOGY LIMITED (d2002-09-27)
華光科技有限公司",1998-06-24,2002-09-27,"Private, ltd by shares"
3855,659452,"CHINA GOAL INDUSTRIAL LIMITED (d2006-04-13)
廣高實業有限公司",1998-11-13,2006-04-13,"Private, ltd by shares"
3856,649331,"CHINA GOLD CORPORATION LIMITED
中濤有限公司",1998-07-10,2005-07-15,"Private, ltd by shares"
3857,651182,CHINA GOLD MANAGEMENT LIMITED,1998-07-31,2005-07-29,"Private, ltd by shares"
3858,651029,"CHINA GOLDEN ENTERPRISES HOLDINGS LIMITED
中豪企業(集團)有限公司",1998-07-29,,"Private, ltd by shares"
3859,643614,"CHINA GOLDEN MORNING TECHNOLOGY LIMITED
華金晨科技有限公司",1998-05-01,2019-01-25,"Private, ltd by shares"
3860,645511,"CHINA GOLDEN SOURCE GROUP COMPANY LIMITED
中國金源集團有限公司",1998-05-22,,"Private, ltd by shares"
3861,637290,"CHINA GRAND DEVELOPMENT LIMITED
中大發展有限公司",1998-02-25,,"Private, ltd by shares"
3862,662464,"CHINA GREAT EAST OCEAN OIL (GROUP) CO., LIMITED
中國大東洋石油(集團)有限公司",1998-12-14,2005-11-18,"Private, ltd by shares"
3863,649612,"CHINA GREAT ENTERPRISES LIMITED (d2000-05-19)
大中企業有限公司",1998-07-13,2000-05-19,"Private, ltd by shares"
3864,656048,"CHINA GREAT OCEAN FINANCE & INVESTMENT LIMITED
中國大洋財務投資有限公司",1998-10-05,2005-09-23,"Private, ltd by shares"
3865,642095,"CHINA GREAT WALL ENGINEERING CONSULTANTS LIMITED
堅城工程顧問有限公司",1998-04-17,2009-08-28,"Private, ltd by shares"
3866,636744,"CHINA GUANGDONG JIANBANG (H.K.) ENGINEERING LIMITED
中廣建邦(香港)工程有限公司",1998-02-20,2002-08-23,"Private, ltd by shares"
3867,645591,"CHINA GUANGDONG SUN MEI (H.K.) CONSTRUCTION COMPANY LIMITED
中廣新美(香港)工程有限公司",1998-05-25,2000-07-21,"Private, ltd by shares"
3868,635325,"CHINA GUIDE RESOURCES LIMITED
中誠資源有限公司",1998-01-26,,"Private, ltd by shares"
3869,659473,"CHINA GUO TAI GROUP LIMITED
中國國泰集團有限公司",1998-11-13,2005-10-28,"Private, ltd by shares"
3870,649438,"CHINA HARMONY ENTERPRISES LIMITED
中鴻企業有限公司",1998-07-10,2005-07-15,"Private, ltd by shares"
3871,648239,"CHINA HARVEST DEVELOPMENTS LIMITED
漢亞發展有限公司",1998-06-24,2004-07-09,"Private, ltd by shares"
3872,634600,"CHINA HAWKS TECHNOLOGY LIMITED
中國長天鷹科技有限公司",1998-01-14,,"Private, ltd by shares"
3873,645624,"CHINA HEALTH & MEDICINE JOURNAL CO., LIMITED
中華保健醫藥報業有限公司",1998-05-25,2005-05-27,"Private, ltd by shares"
3874,643601,"CHINA HEALTH EDUCATION LIMITED
中國健康教育有限公司",1998-05-01,2005-05-06,"Private, ltd by shares"
3875,647325,"CHINA HEART DEVELOPMENT LIMITED
華忠發展有限公司",1998-06-12,2003-07-11,"Private, ltd by shares"
3876,660565,"CHINA HEAVY MACHINERY TRADING COMPANY LIMITED
中國重型機械貿易有限公司",1998-11-25,2004-06-05,"Private, ltd by shares"
3877,641451,"CHINA HENGDE HOLDINGS LIMITED
中國恆德集團有限公司",1998-04-07,2003-06-06,"Private, ltd by shares"
3878,634856,"CHINA HERO CORPORATION LIMITED (d2011-11-25)
中勇有限公司",1998-01-19,2011-11-25,"Private, ltd by shares"
3879,639624,"CHINA HERO HOLDINGS LIMITED (d2005-12-23)
順豪集團有限公司",1998-03-18,2005-12-23,"Private, ltd by shares"
3880,650313,"CHINA HERO INTERNATIONAL HOLDINGS LIMITED (d2005-07-22)
漢興國際控股有限公司",1998-07-20,2005-07-22,"Private, ltd by shares"
3881,652257,"China Highland International Energy Group (Hong Kong) Limited
中國高原國際能源集團(香港)有限公司",1998-08-12,2016-01-29,"Private, ltd by shares"
3882,640632,CHINA HOME LIMITED (d2017-02-10),1998-03-30,2017-02-10,"Private, ltd by shares"
3883,657165,"CHINA HONEST INTERNATIONAL LIMITED
華雄國際有限公司",1998-10-21,,"Private, ltd by shares"
3884,655855,"CHINA HONG KONG FUND EXPRESS (1998) CREDIT LIMITED
中港銀通(1998)信貸有限公司",1998-09-30,,"Private, ltd by shares"
3885,643718,"CHINA HONG KONG GROUP PHARMA. LIMITED
中大香港集團醫藥有限公司",1998-05-01,2007-10-30,"Private, ltd by shares"
3886,660258,"CHINA HONG KONG MAH JONG SPORTS ASSOCIATION LIMITED
中國香港麻將運動協會有限公司",1998-11-20,,Ltd by guarantee
3887,661001,"CHINA HONG KONG NENG TONG INVESTMENT GROUP LIMITED
中國香港能通投資集團有限公司",1998-11-30,2005-11-11,"Private, ltd by shares"
3888,638659,"China Hong Kong Pacific Development Limited
中國香港太平洋發展有限公司",1998-03-09,,"Private, ltd by shares"
3889,651970,"CHINA HONG KONG RAILWAY INSTITUTION LIMITED
中國香港鐵道學會有限公司",1998-08-10,,Ltd by guarantee
3890,649209,"CHINA HONGKONG HOLDINGS INTERNATIONAL LIMITED
中港集團控股有限公司",1998-07-08,2002-07-26,"Private, ltd by shares"
3891,640023,"CHINA HONGKONG VALUERS (INTERNATIONAL) LIMITED
中港評值(國際)有限公司",1998-03-23,2010-11-26,"Private, ltd by shares"
3892,663140,"CHINA HONGMA KINGDOM INT'L GROUP DEVELOPMENT LIMITED
中國香港紅瑪世亨國際集團發展有限公司",1998-12-21,2005-11-25,"Private, ltd by shares"
3893,642201,"CHINA HONGYE (GROUP) COMPANY LIMITED
中國宏業(集團)有限公司",1998-04-17,2017-10-06,"Private, ltd by shares"
3894,656094,"CHINA HONOUR LIMITED (d2013-08-16)
粵誠有限公司",1998-10-05,2013-08-16,"Private, ltd by shares"
3895,656947,"CHINA HOPE LIMITED (d2002-09-27)
東樂有限公司",1998-10-16,2002-09-27,"Private, ltd by shares"
3896,645054,"CHINA HOPE TRADING LIMITED
中望貿易有限公司",1998-05-20,,"Private, ltd by shares"
3897,637677,"CHINA HOTEL HOLDINGS (HONG KONG) LIMITED
中國酒店集團(香港)有限公司",1998-02-27,2003-09-26,"Private, ltd by shares"
3898,658867,"CHINA HOTEL TRAVEL MAGAZINE CO. LIMITED
中國酒店旅遊雜誌社有限公司",1998-11-04,2010-03-26,"Private, ltd by shares"
3899,663475,"CHINA HOTS MAGAZINES LIMITED
中華熱土畫報社有限公司",1998-12-28,2006-05-04,"Private, ltd by shares"
3900,662261,"CHINA HOUSE ENTERPRISES LIMITED
廣州市中之豪實業有限公司",1998-12-11,2010-10-22,"Private, ltd by shares"
3901,645246,"CHINA HUA HEN INTERNATIONAL INVESTMENT GROUP LIMITED
中國華恒國際投資集團有限公司",1998-05-20,2005-05-20,"Private, ltd by shares"
3902,634479,"CHINA HUA SEN INTERNATIONAL GROUP LIMITED
中國華森國際集團有限公司",1998-01-14,2005-01-21,"Private, ltd by shares"
3903,654233,"CHINA HUA XIN INTERNATIONAL INVESTMENT GROUP LIMITED
中國華信國際投資集團有限公司",1998-09-11,2016-01-15,"Private, ltd by shares"
3904,643517,"CHINA HUASHI ENTERPRISES CORPORATION (HONG KONG) LIMITED
中國華西企業(香港)有限公司",1998-05-01,2018-08-03,"Private, ltd by shares"
3905,638823,"CHINA HUAYIN COIN COLLECTION COMPANY LIMITED
中國華銀錢幣有限公司",1998-03-11,2005-03-04,"Private, ltd by shares"
3906,654299,"CHINA HUAYIN LIMITED
中國華銀有限公司",1998-09-11,2003-05-30,"Private, ltd by shares"
3907,655165,CHINA HYPERMEDIA LIMITED,1998-09-23,2005-09-02,"Private, ltd by shares"
3908,644489,"CHINA IDEA INTERNATIONAL PROPERTIES AGENCY LIMITED
中意國際物業代理有限公司",1998-05-13,2005-05-13,"Private, ltd by shares"
3909,649842,"CHINA IMAGE DEVELOPMENTS LIMITED
長江發展有限公司",1998-07-15,2005-07-22,"Private, ltd by shares"
3910,640316,"CHINA IMMUNOTHERAPY AND GENE THERAPY COMPANY LIMITED
中國免疫與基因治療有限公司",1998-03-25,2006-08-04,"Private, ltd by shares"
3911,652186,"CHINA INDUSTRIAL & COMMERCIAL INTERNATIONAL FINANCE LIMITED
中國工商國際財務有限公司",1998-08-12,2005-08-05,"Private, ltd by shares"
3912,656752,"CHINA INDUSTRY AND COMMERCE NEWSPAPER LIMITED
中華工商報有限公司",1998-10-14,2005-09-30,"Private, ltd by shares"
3913,646567,"CHINA INDUSTRY DEVELOPMENT FUND FOUNDATION LIMITED
中國工業發展基金有限公司",1998-06-05,2003-12-24,"Private, ltd by shares"
3914,654967,"CHINA INFORM COMMUNICATION (INTERNET) LIMITED
華訊傳通(國際網絡)有限公司",1998-09-18,2007-01-26,"Private, ltd by shares"
3915,639507,"CHINA INFORMATION GROUP LIMITED
中國信息集團股份有限公司",1998-03-18,2010-04-09,"Private, ltd by shares"
3916,647225,"CHINA INFORMATION INDUSTRY LIMITED (d2001-03-02)
中國信息產業有限公司",1998-06-12,2001-03-02,"Private, ltd by shares"
2094,79450,"CHEUNG SZE TIM INVESTMENT COMPANY LIMITED
張思添置業有限公司",1980-03-07,1982-12-06,"Private, ltd by shares"
2095,82600,"CHEUNG TAI ELECTRICAL MANUFACTURING COMPANY LIMITED
長泰電器製品廠有限公司",1980-05-30,1996-04-26,"Private, ltd by shares"
2096,80366,"CHEUNG TSUN COMPANY LIMITED
祥俊有限公司",1980-03-28,,"Private, ltd by shares"
2097,85725,"CHEUNG TUNG KEE ENGINEERING COMPANY LIMITED
張通記工程有限公司",1980-08-22,1998-09-11,"Private, ltd by shares"
2098,79347,"CHEUNG WAI INVESTMENT COMPANY LIMITED
長偉置業有限公司",1980-03-04,,"Private, ltd by shares"
2099,81362,"CHEUNG WING CONSTRUCTION COMPANY LIMITED
祥榮建築有限公司",1980-04-29,1999-08-03,"Private, ltd by shares"
2100,86367,"CHEUNG WING WAH INVESTMENT COMPANY LIMITED
張榮華投資有限公司",1980-09-05,,"Private, ltd by shares"
2101,80722,"CHEUNG YAT KEE INVESTMENT COMPANY LIMITED
張日記置業有限公司",1980-04-11,1996-03-29,"Private, ltd by shares"
2102,89490,"CHEUNG YICK METAL COMPANY LIMITED
祥益五金有限公司",1980-11-21,,"Private, ltd by shares"
2103,89025,"CHEUNG YIU COMPANY LIMITED
昌饒有限公司",1980-11-11,,"Private, ltd by shares"
2104,82068,"CHEUNG YUN KEE PLUMBING WORKS LIMITED
張潤記水喉潔具工程有限公司",1980-05-16,2018-11-23,"Private, ltd by shares"
2105,85074,CHEVALET LIMITED (d1996-04-26),1980-08-06,1996-04-26,"Private, ltd by shares"
2106,78449,CHHADA SIEMBIEDA AND ASSOCIATES LIMITED,1980-02-08,,"Private, ltd by shares"
2107,87102,CHHIBA FAR EAST LIMITED,1980-09-23,,"Private, ltd by shares"
2108,80089,"CHI FUNG METAL MANUFACTURE COMPANY LIMITED
志峯五金製品廠有限公司",1980-03-25,2001-04-20,"Private, ltd by shares"
2109,79081,"CHI HANG EMBROIDERY FACTORY LIMITED
知行機繡廠有限公司",1980-02-29,,"Private, ltd by shares"
2110,83468,"CHI HANG HONG TRADING LIMITED
志幸行有限公司",1980-06-24,2003-11-07,"Private, ltd by shares"
2111,89910,"CHI HOP DEVELOPMENT COMPANY LIMITED
志合發展有限公司",1980-11-28,2009-02-27,"Private, ltd by shares"
2112,78288,CHI HUNG ENGINEERING COMPANY LIMITED (d2007-06-15),1980-02-08,2007-06-15,"Private, ltd by shares"
2113,89932,"CHI KAI INVESTMENT LIMITED
資佳投資有限公司",1980-11-28,1997-11-21,"Private, ltd by shares"
2114,79751,"CHI KONG REALTY LIMITED
至剛置業有限公司",1980-03-14,2001-07-20,"Private, ltd by shares"
2115,80987,"CHI LEUNG TRADING COMPANY LIMITED
志良貿易有限公司",1980-04-18,1997-11-19,"Private, ltd by shares"
2116,88394,"CHI LIN KOK NG BUDDHIST HALL LIMITED
慈蓮覺悟佛堂有限公司",1980-10-28,,Ltd by guarantee
2117,80211,"CHI SHIANG LIMITED
齊翔有限公司",1980-03-25,2015-11-27,"Private, ltd by shares"
2118,82999,"CHI SHING METAL PLASTIC FACTORY LIMITED
志誠塑膠製品廠有限公司",1980-06-13,2015-11-20,"Private, ltd by shares"
2119,89631,"CHI SON FOOD TRADING LIMITED
志信食品貿易有限公司",1980-11-21,1996-09-27,"Private, ltd by shares"
2120,90949,"CHI TAT HONG COMPANY LIMITED
知達行有限公司",1980-12-19,1996-04-26,"Private, ltd by shares"
2121,85958,"CHI YING HEAVY TRANSPORTATION COMPANY LIMITED
智盈重運有限公司",1980-08-29,2004-07-09,"Private, ltd by shares"
2122,86514,CHIA CHIANG COMPANY LIMITED,1980-09-09,1999-09-10,"Private, ltd by shares"
2123,86518,CHIA CHUN COMPANY LIMITED,1980-09-09,1997-05-30,"Private, ltd by shares"
2124,86515,CHIA JUNG COMPANY LIMITED,1980-09-09,1994-10-21,"Private, ltd by shares"
2125,86516,"CHIA KUAN COMPANY LIMITED
佳群有限公司",1980-09-09,1993-04-20,"Private, ltd by shares"
2126,86519,CHIA LIANG COMPANY LIMITED,1980-09-09,1996-07-26,"Private, ltd by shares"
2127,86513,CHIA NENG COMPANY LIMITED,1980-09-09,1996-05-31,"Private, ltd by shares"
2128,86510,CHIA PAO COMPANY LIMITED,1980-09-09,1996-05-31,"Private, ltd by shares"
2129,88398,"CHIA TAI CONTI LIMITED
正大康地有限公司",1980-10-28,,"Private, ltd by shares"
2130,83903,"CHIA TAI INTERNATIONAL INVESTMENT COMPANY LIMITED
正大國際投資有限公司",1980-07-08,,"Private, ltd by shares"
2131,77797,"CHIANG CHIEN DEVELOPMENT LIMITED
昌信發展有限公司",1980-01-25,1997-09-19,"Private, ltd by shares"
2132,85582,"CHIANG FOON ENTERPRISES COMPANY LIMITED
強豐企業有限公司",1980-08-19,2002-05-10,"Private, ltd by shares"
2133,83128,"CHIAO FANG HANG LIMITED
僑芳行有限公司",1980-06-13,1998-09-25,"Private, ltd by shares"
2134,83422,"CHIAO TAI HANG LIMITED
僑泰行有限公司",1980-06-20,1996-11-29,"Private, ltd by shares"
2135,81942,"CHIAP HANG INDUSTRIES LIMITED
捷恒實業有限公司",1980-05-13,1989-10-28,"Private, ltd by shares"
2136,78612,"CHIAP HUA BULLION LIMITED
捷和金銀貿易有限公司",1980-02-15,2007-08-31,"Private, ltd by shares"
2137,77270,"CHIAP HUA CREDIT LIMITED
捷和授信財務有限公司",1980-01-11,,"Private, ltd by shares"
2138,81688,"CHIAP WAI ENTERPRISES LIMITED
智威企業有限公司",1980-05-06,1999-01-22,"Private, ltd by shares"
2139,79327,"CHIAPHUA COMPONENTS LIMITED
捷和電機有限公司",1980-03-04,,"Private, ltd by shares"
2140,82407,"CHIAT HING TEXTILE COMPANY LIMITED
捷興紡織品有限公司",1980-05-23,,"Private, ltd by shares"
2141,79630,CHICO PRODUCTIONS LIMITED,1980-03-11,1999-05-14,"Private, ltd by shares"
2142,82490,CHIDAKASHI FASHIONS LIMITED,1980-05-27,2000-04-07,"Private, ltd by shares"
2143,81810,"CHIEFBURG INVESTMENT COMPANY LIMITED
精寶置業有限公司",1980-05-09,2004-05-28,"Private, ltd by shares"
2144,82521,"CHIEH MEI INVESTMENT COMPANY LIMITED
傑美投資有限公司",1980-05-27,2005-04-08,"Private, ltd by shares"
2145,88421,"CHIEN MU TO COMPANY LIMITED
金慕多有限公司",1980-10-28,2018-11-02,"Private, ltd by shares"
2146,88551,CHIGNON INVESTMENT LIMITED,1980-10-31,1987-08-25,"Private, ltd by shares"
2147,83634,"CHIGWELL LIMITED (d1985-04-04)
資威有限公司",1980-06-27,1985-04-04,"Private, ltd by shares"
2148,86015,"CHIH MAO LIMITED
柱榮有限公司",1980-08-29,2001-06-01,"Private, ltd by shares"
2149,82106,"CHIK PING TRADING CO. LIMITED
吉平貿易有限公司",1980-05-16,1995-10-20,"Private, ltd by shares"
2150,85442,"CHIK PUI LIMITED
力沛有限公司",1980-08-14,1992-04-03,"Private, ltd by shares"
2151,89897,CHIK SHUN COMPANY LIMITED,1980-11-28,1992-02-28,"Private, ltd by shares"
2152,88641,CHILDERS LIMITED (d1996-08-08),1980-10-31,1996-08-08,"Private, ltd by shares"
2153,81717,"CHILDREN'S FAVORITE CENTRE LIMITED
兒童恩物中心有限公司",1980-05-06,1986-09-24,"Private, ltd by shares"
2154,86336,"CHILLEX REFRIGERATION COMPONENTS INDUSTRIES LIMITED
芝樂冷凍機械設備製造廠有限公司",1980-09-05,1989-12-16,"Private, ltd by shares"
2155,81754,CHIME INVESTMENT LIMITED (d1991-02-27),1980-05-06,1991-02-27,"Private, ltd by shares"
2156,86252,"CHIN CHIANG COMMODITIES SUPPLIES LIMITED
錦江物產有限公司",1980-09-05,1996-08-02,"Private, ltd by shares"
2157,88241,"CHIN CHIN LEATHER & FUR FACTORY LIMITED
晶晶皮草廠有限公司",1980-10-21,2003-05-09,"Private, ltd by shares"
2158,89469,"CHIN GACT (H.K.) COMPANY LIMITED
青岳香港有限公司",1980-11-18,1996-05-31,"Private, ltd by shares"
2159,85560,"CHIN HAI GUAN (H.K.) LIMITED
振海源(香港)有限公司",1980-08-19,1987-09-03,"Private, ltd by shares"
2160,79571,"CHIN HSI COMPANY LIMITED
錦禧有限公司",1980-03-11,2011-09-30,"Private, ltd by shares"
2161,85098,"CHIN LAI SI TRADING COMPANY LIMITED
千麗時貿易有限公司",1980-08-06,1996-04-19,"Private, ltd by shares"
2162,79962,"CHIN NGAI ENTERPRISES LIMITED
展藝企業有限公司",1980-03-21,,"Private, ltd by shares"
2163,89888,CHIN WAI COMPANY LIMITED,1980-11-28,1996-05-24,"Private, ltd by shares"
2164,87273,"CHIN YU COMPANY LIMITED
進裕有限公司",1980-09-26,1996-02-23,"Private, ltd by shares"
2165,78517,"China (HK) Nordic Business Development Initiative, Limited",1980-02-12,,"Private, ltd by shares"
2166,79779,"China Air Catering Limited
中國航空食品有限公司",1980-03-14,,"Private, ltd by shares"
2167,88456,"CHINA ALUMINIUM WORKS LIMITED
中國鋁業工程有限公司",1980-10-28,,"Private, ltd by shares"
2168,87374,CHINA BROKERS LIMITED,1980-09-30,2017-08-04,"Private, ltd by shares"
2169,80544,CHINA CAVIAR TRADING COMPANY LIMITED,1980-04-02,1996-06-21,"Private, ltd by shares"
2170,82556,CHINA COMMUNICATORS LIMITED,1980-05-30,1984-12-17,"Private, ltd by shares"
2171,82748,"CHINA CONSORTIUM LAND LIMITED
華資地產有限公司",1980-06-03,1996-02-23,"Private, ltd by shares"
2172,89467,"CHINA COUNTRY COMPANY LIMITED
華省有限公司",1980-11-18,1996-05-31,"Private, ltd by shares"
2173,86087,"CHINA CREATIVE COMPANY LIMITED (d1986-10-02)
煒昌設計有限公司",1980-09-02,1986-10-02,"Private, ltd by shares"
2174,88074,CHINA DESK (HONG KONG) LIMITED,1980-10-16,1998-07-31,"Private, ltd by shares"
2175,84548,"CHINA DYEING WORKS LIMITED
中國染廠有限公司",1980-07-22,,"Private, ltd by shares"
2176,83435,CHINA FACTORS LIMITED,1980-06-20,1986-10-31,"Private, ltd by shares"
2177,79188,"CHINA FISHERIES DEVELOPMENT COMPANY LIMITED
中港漁業發展有限公司",1980-02-29,1996-05-31,"Private, ltd by shares"
2178,81832,"CHINA FLOUR MILLS LIMITED
中國麪粉廠有限公司",1980-05-09,,"Private, ltd by shares"
2179,87145,"China Great Wall Computer (H.K.) Holding Limited
中國長城計算機(香港)控股有限公司",1980-09-23,,"Private, ltd by shares"
2180,89125,"CHINA HILLS COMPANY LIMITED
華嶽有限公司",1980-11-11,1994-09-24,"Private, ltd by shares"
2181,85760,"CHINA HOP FUNG SUPERMARKET IMPORT & EXPORT COMPANY LIMITED
中國合豐超級市塲出入口有限公司",1980-08-22,1996-04-26,"Private, ltd by shares"
2182,85138,CHINA INSTITUTE OF MANAGEMENT LIMITED,1980-08-08,2000-12-22,"Private, ltd by shares"
2183,85506,"CHINA INTER-CONTINENTAL COMMODITIES IMPORT & EXPORT COMPANY LIMITED
中華洲際商品進出口有限公司",1980-08-19,1996-06-07,"Private, ltd by shares"
2184,87335,"CHINA INTERNATIONAL TRAVEL SERVICE HONG KONG LIMITED
香港中國國際旅行社有限公司",1980-09-30,,"Private, ltd by shares"
2185,81080,"CHINA JOINT SYSTEM (HONG KONG) LIMITED
中華組合系統(香港)有限公司",1980-04-18,1996-05-24,"Private, ltd by shares"
2186,90400,"CHINA KI FUNG ELECTRONIC TRADING COMPANY LIMITED
中國奇豐電子貿易有限公司",1980-12-09,1996-03-29,"Private, ltd by shares"
2187,89158,CHINA LAKE INVESTMENTS LIMITED,1980-11-11,1994-05-27,"Private, ltd by shares"
2188,84147,"CHINA LAND RESOURCES DEVELOPMENT LIMITED
華地發展有限公司",1980-07-11,,"Private, ltd by shares"
2189,80282,CHINA LEASING COMPANY LIMITED,1980-03-28,1987-12-24,"Private, ltd by shares"
2190,85964,"CHINA MACHINE TOOLS COMPANY LIMITED
中國機械模具有限公司",1980-08-29,2003-07-18,"Private, ltd by shares"
2191,87716,"CHINA MANUFACTURING SUPPLY COMPANY LIMITED
中國製造供應有限公司",1980-10-07,1995-03-07,"Private, ltd by shares"
2192,90560,"CHINA MARITIME EQUIPMENT AND SYSTEMS LIMITED
中國海洋儀器系統有限公司",1980-12-12,1996-06-28,"Private, ltd by shares"
2193,79592,"CHINA MEDICAL & HEALTH SERVICE CENTRE LIMITED
中國醫療服務中心有限公司",1980-03-11,1992-07-06,"Private, ltd by shares"
2194,88718,"CHINA MERCHANTS EXCELSIOR ALUMINIUM FACTORY (H.K.) LIMITED
華益鋁廠(香港)有限公司",1980-11-04,1996-04-26,"Private, ltd by shares"
2195,86925,"CHINA MERCHANTS LIGHTERAGE & TRANSPORTATION COMPANY LIMITED
招商局駁船運輸有限公司",1980-09-19,2018-05-04,"Private, ltd by shares"
2196,87340,"CHINA MOULD BASE CO., LIMITED
中華工模廠有限公司",1980-09-30,1996-01-17,"Private, ltd by shares"
2197,77237,"CHINA MOUNT MERCANTILE LIMITED
僑領企業有限公司",1980-01-08,1990-12-26,"Private, ltd by shares"
2198,78954,CHINA OFFSHORE SUPPORT SERVICES LIMITED,1980-02-26,2003-01-24,"Private, ltd by shares"
2199,80212,"CHINA OVERSEAS SHIPPING (AGENCIES) LIMITED
中國海外輪船代理有限公司",1980-03-25,1994-08-26,"Private, ltd by shares"
2200,85659,"CHINA OX BONE COMPANY LIMITED
中國鮮牛骨有限公司",1980-08-22,,"Private, ltd by shares"
2201,79448,"CHINA PACIFIC PROPERTY MANAGEMENT LIMITED
中太物業管理有限公司",1980-03-07,1997-01-17,"Private, ltd by shares"
2202,90689,CHINA PASSAGE LIMITED,1980-12-12,1996-09-06,"Private, ltd by shares"
2203,87927,CHINA PENTLAND LIMITED,1980-10-14,2001-10-19,"Private, ltd by shares"
2204,82481,CHINA PERFUMERY FACTORY LIMITED,1980-05-27,1996-11-29,"Private, ltd by shares"
2205,77699,CHINA PEST CONTROL COMPANY LIMITED,1980-01-22,1997-07-08,"Private, ltd by shares"
2206,86156,"CHINA PIGMENT LIMITED
中國顏料有限公司",1980-09-02,1997-11-14,"Private, ltd by shares"
